ENDLINE2_RESIDENT,ENDLINE2_LEADER,assigned_nov,houseoccupy_ec2,houseclaim_ec2,farmclaim_ec2,housepalavapostwar_ec2,farmpalavapostwar_ec2,anylndconf_u_ec2,unrslv_lnd_conf_u_ec2,conf_threat_c_ec2,conf_threat_u_ec2,conf_damage_c_ec2,conf_damage_u_ec2,conf_viol_c_ec2,conf_viol_u_ec2,conf_witch_c_ec2,conf_any_c_ec2,conf_any_u_ec2,forum_lastsuc_c_ec2,cviol_scale_bc,clandconf_scale_bc,cpalaviol_imputed_bc,clndtake_bc,cattitudes_tribe_bc,cprog_ldr_beliefs_bc,cwitchcraft_scale_bc,cwealthindex_bc,cedulevel_bc,crelmarry_bc,cviol_experienced_bc,weight_ec2,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,s_weight1,s_weight2,s_weight3,s_weight4,assigned_ever,quartdummy,christian,minority,housetake_dum,lndtake_dum,female,stranger,yrs_edu,noland,ageover60,age40_60,age20_40,land_sizehst,farm_sizehst,cashearn_imputedhst,trainee,ctownhh_log_el2,vsmall,small,small2,small3,lmg_conf_u_ec2,lmg_unrslv_conf_u_ec2,lmg_conf_any_u_ec2,lmg_forum_lastsuc_c_ec2,lmg_forum_inf_suc_c_ec2,lmg_conf_any_c_ec2,conf_length_max_c_ec2,resident_e1,conf_dam_violence_bin_u,conf_dam_violence_bin_c,lmg_conf_dam_violence_bin_c,lmg_conf_threat_c_ec2,lmg_conf_viol_c_ec2,lmg_conf_damage_c_ec2,ctownhh_log_el,weight_e1_e2,unconditional_label_land,conditional_label_land,unconditional_label_all,conditional_label_all
,,0,,,,,,0,0,,0,,0,,0,,,0,,.0526316,.1052632,0,.0526316,6.31579,3.526316,.1052632,-.7852144,3.157895,.5789474,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,157.5,1,165.7895,157.5,0,0,1,0,0,0,0,0,10,0,0,0,0,2.094712,2.49178,5.703794,0,5.541264,0,0,0,1,0,0,,,,,,1,0,,,,,,5.978886,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.0526316,.1052632,0,.0526316,6.31579,3.526316,.1052632,-.7852144,3.157895,.5789474,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,157.5,1,165.7895,157.5,0,0,1,0,,,1,1,0,0,0,0,1,.4812118,3.046782,6.907756,,5.541264,0,0,0,1,1,0,1,1,1,1,,0,0,,0,1,0,0,5.978886,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.0526316,.1052632,0,.0526316,6.31579,3.526316,.1052632,-.7852144,3.157895,.5789474,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,157.5,1,165.7895,157.5,0,0,1,0,0,0,1,0,0,0,1,0,0,2.776472,2.712465,0,0,5.541264,0,0,0,1,0,0,,,,,,1,0,,,,,,5.978886,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.0526316,.1052632,0,.0526316,6.31579,3.526316,.1052632,-.7852144,3.157895,.5789474,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,157.5,1,165.7895,157.5,0,0,1,0,,,1,0,0,0,1,0,0,.2474665,3.738236,5.298342,,5.541264,0,0,0,1,0,0,0,,,,,0,0,,,,,,5.978886,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.0526316,.1052632,0,.0526316,6.31579,3.526316,.1052632,-.7852144,3.157895,.5789474,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,157.5,1,165.7895,157.5,0,0,1,0,0,0,1,0,0,0,1,0,0,3.179785,2.49178,5.991471,0,5.541264,0,0,0,1,0,0,,,,,,1,0,,,,,,5.978886,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.0526316,.1052632,0,.0526316,6.31579,3.526316,.1052632,-.7852144,3.157895,.5789474,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,157.5,1,165.7895,157.5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6.684613,0,5.541264,0,0,0,1,0,0,,,,,,1,0,,,,,,5.978886,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.0526316,.1052632,0,.0526316,6.31579,3.526316,.1052632,-.7852144,3.157895,.5789474,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,157.5,1,165.7895,157.5,0,0,0,0,,,0,0,5,0,0,0,1,1.194763,.8813736,7.600903,,5.541264,0,0,0,1,0,0,0,,,,,0,0,,,,,,5.978886,1,,,,
1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,.0526316,.1052632,0,.0526316,6.31579,3.526316,.1052632,-.7852144,3.157895,.5789474,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,157.5,1,165.7895,157.5,0,0,1,0,,,0,0,0,0,0,1,0,.2474665,4.094622,6.396933,,5.541264,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.978886,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.0526316,.1052632,0,.0526316,6.31579,3.526316,.1052632,-.7852144,3.157895,.5789474,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,157.5,1,165.7895,157.5,0,0,1,0,,,0,0,14,0,0,0,1,2.49178,.8813736,7.600903,,5.541264,0,0,0,1,0,0,0,,,,,0,0,,,,,,5.978886,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.0526316,.1052632,0,.0526316,6.31579,3.526316,.1052632,-.7852144,3.157895,.5789474,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,157.5,1,165.7895,157.5,0,0,1,0,,,0,0,15,0,1,0,0,0,6.907756,0,,5.541264,0,0,0,1,0,0,0,,,,,0,0,,,,,,5.978886,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1.194763,1.818447,0,1,4.65396,0,0,1,0,0,0,,,,,,1,0,,,,,,5.361292,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,,,1,0,0,0,0,0,1,.2474665,.2474665,7.600903,,4.65396,0,0,1,0,0,0,0,,,,,0,0,,,,,,5.361292,1,,,,
1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,,,1,0,0,0,0,0,1,1.194763,5.01068,6.396933,,4.65396,0,0,1,0,1,0,0,1,1,0,.0328767,0,0,0,0,0,0,0,5.361292,1,,,,
,,0,,,,,,1,1,1,1,0,0,0,0,,1,1,0,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,0,1,1,0,11,0,0,0,1,0,0,6.684613,0,4.65396,0,0,1,0,1,1,,0,0,,,1,0,0,,,,,5.361292,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,,,0,0,10,0,0,0,1,.1246767,5.01068,7.600903,,4.65396,0,0,1,0,0,0,0,,,,,0,0,,,,,,5.361292,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,,,0,0,9,0,0,1,0,.1246767,.4812118,5.298342,,4.65396,0,0,1,0,0,0,0,,,,,0,0,,,,,,5.361292,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,,,0,0,9,0,0,0,1,.2474665,5.298342,7.600903,,4.65396,0,0,1,0,0,0,0,,,,,0,0,,,,,,5.361292,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,,,1,0,0,0,0,0,1,1.194763,2.49178,5.991471,,4.65396,0,0,1,0,0,0,0,,,,,0,0,,,,,,5.361292,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,0,0,1,1,0,0,1,0,0,2.209348,2.209348,2.998223,0,4.65396,0,0,1,0,0,0,,,,,,1,0,,,,,,5.361292,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,,,1,0,0,0,0,0,1,1.194763,5.886112,5.991471,,4.65396,0,0,1,0,1,1,0,0,0,0,,0,0,,0,0,0,0,5.361292,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,0,0,0,0,14,0,0,0,1,1.818447,2.49178,6.396933,0,4.65396,0,0,1,0,0,0,,,,,,1,0,,,,,,5.361292,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.65396,0,0,1,0,0,0,,,,,,1,0,,,,,,5.361292,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,,,0,0,15,0,1,0,0,.1246767,2.094712,8.294049,,4.65396,0,0,1,0,1,0,0,1,0,0,,0,0,,0,0,0,0,5.361292,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,,,0,0,6,0,0,0,1,.2474665,4.094622,8.006368,,4.65396,0,0,1,0,0,0,0,,,,,0,0,,,,,,5.361292,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,,,0,0,13,0,0,0,1,.2474665,1.443635,0,,4.65396,0,0,1,0,0,0,0,,,,,0,0,,,,,,5.361292,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,,,1,0,0,0,0,1,0,2.49178,5.703794,9.680344,,4.65396,0,0,1,0,0,0,0,,,,,0,0,,,,,,5.361292,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,0,0,0,1,8,0,0,0,1,2.712465,2.712465,6.907756,0,4.65396,0,0,1,0,1,0,,1,1,,,1,0,,,,,,5.361292,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,0,0,0,0,0,0,0,0,1,3.689504,2.712465,8.006368,0,4.65396,0,0,1,0,0,0,,,,,,1,0,,,,,,5.361292,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,1,0,0,1,13,0,0,1,0,2.49178,.8813736,9.169518,0,4.65396,0,0,1,0,1,0,,1,1,,,1,0,,,,,,5.361292,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2.712465,1.818447,7.600903,1,4.65396,0,0,1,0,0,0,,,,,,1,0,,,,,,5.361292,1,,,,
,,0,,,,,,1,0,1,1,0,0,0,0,,1,1,1,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,0,0,0,0,9,0,0,0,1,2.893444,2.893444,8.699514,0,4.65396,0,0,1,0,1,0,,1,1,,,1,0,0,,,,,5.361292,1,,,,
,,0,,,,,,1,0,0,0,0,0,0,0,,0,0,1,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,1,0,0,0,11,0,1,0,0,5.298342,2.209348,4.60527,0,4.65396,0,0,1,0,1,0,,1,1,,,1,0,0,,,,,5.361292,1,,,,
1,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,,,1,0,0,0,1,0,0,1.194763,5.703794,0,,4.65396,0,0,1,0,1,1,0,1,0,0,12,0,0,0,0,0,0,0,5.361292,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,0,0,0,0,0,0,1,0,0,.2474665,.4812118,5.991471,0,4.65396,0,0,1,0,0,0,,,,,,1,0,,,,,,5.361292,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,0,0,0,0,14,0,0,1,0,5.703794,.8813736,0,0,4.65396,0,0,1,0,0,0,,,,,,1,0,,,,,,5.361292,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,,,1,0,0,0,1,0,0,1.818447,4.094622,7.090077,,4.65396,0,0,1,0,0,0,0,,,,,0,0,,,,,,5.361292,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,0,0,1,1,0,0,0,0,1,2.209348,1.194763,7.090077,0,4.65396,0,0,1,0,0,0,,,,,,1,0,,,,,,5.361292,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,,,1,0,6,0,0,0,1,.6931472,3.046782,9.21034,,4.65396,0,0,1,0,1,0,0,1,0,0,,0,0,,0,0,0,0,5.361292,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,,,1,0,0,0,0,0,0,1.194763,5.886112,7.244228,,4.65396,0,0,1,0,0,0,0,,,,,0,0,,,,,,5.361292,1,,,,
,,0,,,,,,1,0,1,1,0,0,1,1,,1,1,1,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,0,0,0,1,7,0,1,0,0,2.998223,2.209348,7.783224,0,4.65396,0,0,1,0,1,0,,1,0,,,1,1,1,,,,,5.361292,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,0,0,,,0,0,0,0,0,1,0,.2474665,4.60527,2.49178,,4.65396,0,0,1,0,0,0,0,,,,,0,0,,,,,,5.361292,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,,,0,1,10,0,0,1,0,.1246767,1.818447,7.377759,,4.65396,0,0,1,0,0,0,0,,,,,0,0,,,,,,5.361292,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,1,1,1,0,0,0,0,0,1,1.194763,1.194763,0,0,4.65396,0,0,1,0,0,0,,,,,,1,0,,,,,,5.361292,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,1,1,0,1,0,0,0,0,0,0,0,1,0,0,.4812118,1.443635,5.298342,1,4.65396,0,0,1,0,0,0,,,,,,1,0,,,,,,5.361292,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,0,0,0,0,0,0,0,0,1,2.893444,2.893444,6.907756,0,4.65396,0,0,1,0,0,0,,,,,,1,0,,,,,,5.361292,1,,,,
1,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,,,0,0,10,0,0,0,1,.1246767,2.312438,8.987197,,4.65396,0,0,1,0,1,1,0,0,0,0,12,0,0,0,0,0,0,0,5.361292,1,,,,
,,0,,,,,,1,1,0,0,0,0,0,0,,0,0,0,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,6.551083,0,4.65396,0,0,1,0,1,1,,0,0,,,1,0,0,,,,,5.361292,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,,,0,1,15,0,0,1,0,.2474665,5.703794,6.907756,,4.65396,0,0,1,0,0,0,0,,,,,0,0,,,,,,5.361292,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,0,0,0,0,14,0,0,0,1,.8813736,2.209348,8.006368,0,4.65396,0,0,1,0,0,0,,,,,,1,0,,,,,,5.361292,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,0,0,0,0,9,0,0,1,0,2.49178,2.49178,5.298342,0,4.65396,0,0,1,0,0,0,,,,,,1,0,,,,,,5.361292,1,,,,
1,,0,1,1,0,1,0,0,0,,0,,0,,0,,,0,,0,.2105263,0,.2105263,7.947369,3.421053,.0526316,-.577609,4.263158,.4736842,7.526316,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.0556,1,111.8421,118.0556,1,0,1,0,,,1,0,15,0,0,0,1,.2474665,0,6.907756,,4.65396,0,0,1,0,0,0,0,,,,,0,0,,,,,,5.361292,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,0,5.7,3.7,0,-.3388031,2.05,.65,4.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,134.45,1,134.45,1,1,0,1,0,0,0,1,0,5,0,0,0,1,2.893444,2.49178,6.551083,1,5.117994,0,0,0,0,0,0,,,,,,1,0,,,,,,6.660575,1,,,,
,,0,,,,,,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,5.7,3.7,0,-.3388031,2.05,.65,4.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,134.45,1,134.45,1,1,0,0,0,0,0,0,0,13,0,0,1,0,4.189884,4.499933,6.396933,1,5.117994,0,0,0,0,1,0,,1,1,,,1,0,0,,,,,6.660575,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,0,0,0,5.7,3.7,0,-.3388031,2.05,.65,4.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,134.45,1,134.45,134.45,1,0,0,0,,,0,0,8,0,1,0,0,.1246767,4.787561,6.396933,,5.117994,0,0,0,1,0,0,0,,,,,0,0,,,,,,6.660575,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,0,0,0,5.7,3.7,0,-.3388031,2.05,.65,4.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,134.45,1,134.45,134.45,1,0,1,0,,,0,0,5,0,0,0,1,.2474665,3.807156,5.703794,,5.117994,0,0,0,1,1,0,0,1,1,0,,0,0,,0,0,0,0,6.660575,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,0,5.7,3.7,0,-.3388031,2.05,.65,4.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,134.45,1,134.45,134.45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.991471,0,5.117994,0,0,0,0,0,0,,,,,,1,0,,,,,,6.660575,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,0,5.7,3.7,0,-.3388031,2.05,.65,4.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,134.45,1,134.45,134.45,1,0,1,0,0,0,1,0,0,0,0,0,1,2.998223,2.49178,6.396933,0,5.117994,0,0,0,0,0,0,,,,,,1,0,,,,,,6.660575,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,0,5.7,3.7,0,-.3388031,2.05,.65,4.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,134.45,1,134.45,134.45,1,0,1,0,0,0,1,0,0,0,0,0,1,2.094712,1.818447,7.600903,0,5.117994,0,0,0,0,0,0,,,,,,1,0,,,,,,6.660575,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,0,5.7,3.7,0,-.3388031,2.05,.65,4.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,134.45,1,134.45,134.45,1,0,1,0,0,0,0,0,11,0,0,0,1,2.312438,2.893444,0,0,5.117994,0,0,0,0,0,0,,,,,,1,0,,,,,,6.660575,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,0,5.7,3.7,0,-.3388031,2.05,.65,4.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,134.45,1,134.45,134.45,1,0,1,0,0,0,1,0,0,0,0,0,0,2.312438,1.194763,6.396933,0,5.117994,0,0,0,0,0,0,,,,,,1,0,,,,,,6.660575,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,0,0,0,0,5.7,3.7,0,-.3388031,2.05,.65,4.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,134.45,1,134.45,134.45,1,0,1,0,,,0,0,4,0,0,0,1,1.194763,3.179785,5.298342,,5.117994,0,0,0,1,0,0,0,,,,,0,0,,,,,,6.660575,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,0,5.7,3.7,0,-.3388031,2.05,.65,4.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,134.45,1,134.45,134.45,1,0,1,0,0,0,1,0,9,0,0,0,0,2.312438,2.712465,0,0,5.117994,0,0,0,0,0,0,,,,,,1,0,,,,,,6.660575,1,,,,
